client_id,age,job,marital,education,credit_default,mortgage
28798,47,Admin,married,Basic,True,True
28799,46,Self-employed,divorced,Basic,True,True
28800,45,Entrepreneur,married,University Degree,True,True
28801,40,Services,single,High School,True,True
28802,37,Technician,single,High School,True,True
28803,24,Management,single,University Degree,True,True
28804,38,Services,married,Basic,True,True
28805,50,Blue-collar,married,Basic,True,True
28806,40,Admin,divorced,University Degree,True,True
28807,31,Blue-collar,married,Basic,True,True
28808,28,Technician,single,Professional Course,True,True
28809,37,Technician,single,High School,True,True
28810,39,Admin,divorced,High School,True,True
28811,42,Entrepreneur,married,Basic,True,True
28812,52,Retired,married,Basic,True,True
28813,32,Services,single,High School,True,True
28814,39,Services,single,High School,True,True
28815,33,Technician,married,Professional Course,True,True
28816,41,Blue-collar,divorced,Basic,True,True
28817,36,Blue-collar,single,High School,True,True
28818,36,Entrepreneur,married,University Degree,True,True
28819,24,Blue-collar,married,Professional Course,True,True
28820,44,Admin,married,High School,True,True
28821,41,Blue-collar,married,High School,True,True
28822,47,Entrepreneur,married,University Degree,True,True
28823,27,Admin,single,High School,True,True
28824,31,Blue-collar,married,Basic,True,True
28825,45,Technician,single,Professional Course,True,True
28826,50,Blue-collar,married,Basic,True,True
28827,28,Technician,single,High School,True,True
28828,41,Blue-collar,divorced,Basic,True,True
28829,38,Technician,divorced,High School,True,True
28830,33,Blue-collar,married,Basic,True,True
28831,56,Admin,married,Basic,True,True
28832,47,Blue-collar,married,Basic,True,True
28833,44,Admin,single,High School,True,True
28834,55,Admin,married,University Degree,True,True
28835,36,Admin,single,University Degree,True,True
28836,31,Admin,married,High School,True,True
28837,38,Entrepreneur,married,Basic,True,True
28838,28,Self-employed,married,University Degree,True,True
28839,30,Blue-collar,married,Basic,True,True
28840,25,Student,single,University Degree,True,True
28841,40,Services,married,High School,True,True
28842,44,Management,married,University Degree,True,True
28843,44,Entrepreneur,divorced,University Degree,True,True
28844,50,Services,single,Basic,True,True
28845,45,Services,divorced,Basic,True,True
28846,40,Management,married,Basic,True,True
28847,50,Services,single,Basic,True,True
28848,50,Services,single,Basic,True,True
28849,28,Technician,married,Basic,True,True
28850,36,Blue-collar,married,Unknown,True,True
28851,28,Technician,married,Basic,True,True
28852,28,Technician,married,Basic,True,True
28853,23,Blue-collar,single,Basic,True,True
28854,43,Management,married,University Degree,True,True
28855,28,Technician,married,Basic,True,True
28856,44,Blue-collar,married,Basic,True,True
28857,55,Management,married,Basic,True,True
28858,28,Technician,married,Basic,True,True
28859,30,Services,married,High School,True,True
28860,45,Blue-collar,married,Unknown,True,True
28861,25,Student,married,University Degree,True,True
28862,47,Entrepreneur,divorced,High School,True,True
28863,45,Blue-collar,married,Unknown,True,True
28864,59,Blue-collar,married,Basic,True,True
28865,45,Blue-collar,married,Unknown,True,True
28866,45,Blue-collar,married,Unknown,True,True
28867,45,Blue-collar,married,Unknown,True,True
28868,31,Student,single,Unknown,True,True
28869,29,Blue-collar,single,Basic,True,True
28870,45,Blue-collar,married,Unknown,True,True
28871,31,Student,single,Unknown,True,True
28872,34,Blue-collar,married,Basic,True,True
28873,26,Student,single,University Degree,True,True
28874,31,Student,single,Unknown,True,True
28875,34,Blue-collar,married,Basic,True,True
28876,42,Blue-collar,married,Basic,True,True
28877,47,Services,married,Basic,True,True
28878,31,Student,single,Unknown,True,True
28879,39,Blue-collar,married,Unknown,True,True
28880,43,Admin,single,High School,True,True
28881,42,Entrepreneur,married,University Degree,True,True
28882,33,Management,married,Basic,True,True
28883,35,Blue-collar,single,Basic,True,True
28884,51,Blue-collar,married,Basic,True,True
28885,42,Admin,single,High School,True,True
28886,51,Blue-collar,married,Basic,True,True
28887,37,Blue-collar,single,Professional Course,True,True
28888,38,Admin,single,High School,True,True
28889,29,Admin,married,University Degree,True,True
28890,37,Blue-collar,single,Basic,True,True
28891,47,Technician,married,Professional Course,True,True
28892,47,Admin,married,University Degree,True,True
28893,38,Blue-collar,married,Basic,True,True
28894,37,Blue-collar,married,Basic,True,True
28895,41,Admin,divorced,High School,True,True
28896,34,Technician,married,Professional Course,True,True
28897,42,Blue-collar,married,Basic,True,True
28898,48,Blue-collar,married,Basic,True,True
28899,39,Admin,married,High School,True,True
28900,42,Blue-collar,married,Unknown,True,True
28901,37,Blue-collar,married,Basic,True,True
28902,19,Student,single,Unknown,True,True
28903,45,Management,married,University Degree,True,True
28904,25,Technician,single,University Degree,True,True
28905,48,Admin,divorced,Unknown,True,True
28906,36,Blue-collar,married,Basic,True,True
28907,41,Management,married,University Degree,True,True
28908,35,Services,single,High School,True,True
28909,54,Entrepreneur,married,Basic,True,True
28910,41,Self-employed,married,Basic,True,True
28911,42,Admin,single,High School,True,True
28912,54,Blue-collar,married,Unknown,True,True
28913,35,Blue-collar,married,Basic,True,True
28914,28,Student,married,University Degree,True,True
28915,34,Entrepreneur,married,University Degree,True,True
28916,57,Blue-collar,married,Basic,True,True
28917,54,Services,married,High School,True,True
28918,54,Services,married,High School,True,True
28919,34,Technician,divorced,Basic,True,True
28920,28,Student,married,University Degree,True,True
28921,36,Services,married,High School,True,True
28922,54,Retired,married,Basic,True,True
28923,28,Student,married,University Degree,True,True
28924,55,Admin,married,Basic,True,True
28925,34,Entrepreneur,married,University Degree,True,True
28926,31,Admin,married,High School,True,True
28927,55,Admin,married,Basic,True,True
28928,59,Admin,divorced,University Degree,True,True
28929,35,Technician,married,Professional Course,True,True
28930,48,Blue-collar,married,Basic,True,True
28931,34,Blue-collar,married,Basic,True,True
28932,39,Blue-collar,divorced,Basic,True,True
28933,34,Admin,married,High School,True,True
28934,34,Self-employed,married,Basic,True,True
28935,32,Management,single,University Degree,True,True
28936,34,Management,married,University Degree,True,True
28937,38,Blue-collar,married,Basic,True,True
28938,39,Management,married,Basic,True,True
28939,29,Admin,single,University Degree,True,True
28940,43,Blue-collar,married,Basic,True,True
28941,35,Blue-collar,married,Basic,True,True
28942,47,Blue-collar,married,Basic,True,True
28943,50,Management,married,Basic,True,True
28944,43,Blue-collar,married,Basic,True,True
28945,32,Blue-collar,married,Basic,True,True
28946,42,Blue-collar,married,Basic,True,True
28947,32,Management,single,University Degree,True,True
28948,50,Unemployed,married,Basic,True,True
28949,32,Blue-collar,married,Basic,True,True
28950,37,Admin,divorced,High School,True,True
28951,35,Admin,married,University Degree,True,True
28952,35,Blue-collar,married,Basic,True,True
28953,36,Entrepreneur,married,University Degree,True,True
28954,39,Admin,single,High School,True,True
28955,48,Services,single,High School,True,True
28956,33,Technician,single,High School,True,True
28957,41,Unemployed,married,Basic,True,True
28958,57,Services,married,Basic,True,True
28959,36,Self-employed,married,Basic,True,True
28960,35,Admin,single,University Degree,True,True
28961,34,Blue-collar,married,Professional Course,True,True
28962,33,Blue-collar,married,Basic,True,True
28963,30,Services,single,High School,True,True
28964,38,Technician,single,University Degree,True,True
28965,39,Management,married,University Degree,True,True
28966,38,Technician,single,University Degree,True,True
28967,39,Management,married,University Degree,True,True
28968,25,Admin,single,High School,True,True
28969,37,Management,married,University Degree,True,True
28970,37,Technician,married,Professional Course,True,True
28971,34,Blue-collar,divorced,Basic,True,True
28972,44,Blue-collar,married,Basic,True,True
28973,40,Blue-collar,married,Basic,True,True
28974,43,Admin,single,High School,True,True
28975,36,Technician,married,Professional Course,True,True
28976,44,Blue-collar,married,Basic,True,True
28977,34,Technician,divorced,Professional Course,True,True
28978,34,Technician,divorced,Professional Course,True,True
28979,19,Student,single,Unknown,True,True
28980,34,Technician,divorced,Professional Course,True,True
28981,47,Admin,married,Basic,True,True
28982,42,Admin,married,High School,True,True
28983,38,Technician,single,University Degree,True,True
28984,29,Entrepreneur,single,University Degree,True,True
28985,38,Management,married,High School,True,True
28986,53,Management,married,University Degree,True,True
28987,43,Blue-collar,married,Basic,True,True
28988,38,Services,married,High School,True,True
28989,41,Blue-collar,married,Unknown,True,True
28990,42,Admin,married,Unknown,True,True
28991,34,Housemaid,divorced,University Degree,True,True
28992,49,Blue-collar,married,Basic,True,True
28993,41,Blue-collar,married,Basic,True,True
28994,45,Blue-collar,married,Unknown,True,True
28995,36,Services,married,High School,True,True
28996,46,Management,married,University Degree,True,True
28997,35,Blue-collar,married,Basic,True,True
28998,46,Management,married,University Degree,True,True
28999,35,Blue-collar,married,Unknown,True,True
29000,48,Admin,single,University Degree,True,True
29001,47,Admin,married,High School,True,True
29002,42,Management,married,University Degree,True,True
29003,32,Retired,married,Basic,True,True
29004,36,Entrepreneur,married,Basic,True,True
29005,45,Blue-collar,married,Unknown,True,True
29006,49,Management,married,University Degree,True,True
29007,53,Admin,single,Basic,True,True
29008,36,Entrepreneur,married,Basic,True,True
29009,41,Blue-collar,married,Basic,True,True
29010,44,Blue-collar,married,Basic,True,True
29011,41,Blue-collar,married,Basic,True,True
29012,41,Admin,divorced,High School,True,True
29013,32,Blue-collar,married,Basic,True,True
29014,42,Blue-collar,married,Basic,True,True
29015,42,Admin,divorced,High School,True,True
29016,47,Technician,married,Professional Course,True,True
29017,34,Admin,single,High School,True,True
29018,40,Blue-collar,single,Basic,True,True
29019,24,Services,single,High School,True,True
29020,40,Blue-collar,single,Basic,True,True
29021,34,Technician,married,Professional Course,True,True
29022,37,Blue-collar,divorced,Basic,True,True
29023,54,Retired,married,Basic,True,True
29024,44,Blue-collar,married,High School,True,True
29025,55,Management,married,University Degree,True,True
29026,36,Admin,single,High School,True,True
29027,57,Admin,divorced,High School,True,True
29028,35,Services,married,High School,True,True
29029,39,Admin,married,University Degree,True,True
29030,43,Management,married,University Degree,True,True
29031,37,Admin,divorced,High School,True,True
29032,24,Technician,divorced,Professional Course,True,True
29033,48,Services,married,High School,True,True
29034,55,Blue-collar,married,Basic,True,True
29035,55,Admin,divorced,Unknown,True,True
29036,24,Technician,divorced,Professional Course,True,True
29037,47,Admin,married,High School,True,True
29038,34,Unemployed,married,Basic,True,True
29039,45,Management,married,University Degree,True,True
29040,34,Unemployed,married,Basic,True,True
29041,38,Technician,single,High School,True,True
29042,32,Blue-collar,married,Basic,True,True
29043,43,Blue-collar,married,High School,True,True
29044,38,Technician,single,High School,True,True
29045,56,Self-employed,divorced,University Degree,True,True
29046,29,Admin,married,University Degree,True,True
29047,41,Blue-collar,married,Professional Course,True,True
29048,47,Management,married,High School,True,True
29049,47,Management,married,High School,True,True
29050,30,Technician,single,High School,True,True
29051,44,Blue-collar,married,Basic,True,True
29052,19,Student,single,Unknown,True,True
29053,29,Services,married,Basic,True,True
29054,46,Admin,married,Professional Course,True,True
29055,36,Blue-collar,divorced,Basic,True,True
29056,34,Technician,married,University Degree,True,True
29057,55,Admin,married,High School,True,True
29058,44,Management,married,Professional Course,True,True
29059,43,Blue-collar,married,High School,True,True
29060,32,Admin,married,High School,True,True
29061,26,Admin,single,University Degree,True,True
29062,42,Admin,single,University Degree,True,True
29063,36,Admin,single,High School,True,True
29064,41,Admin,single,High School,True,True
29065,34,Services,single,High School,True,True
29066,41,Management,married,University Degree,True,True
29067,41,Technician,married,Professional Course,True,True
29068,27,Admin,single,University Degree,True,True
29069,47,Technician,divorced,University Degree,True,True
29070,46,Blue-collar,married,Unknown,True,True
29071,50,Management,married,University Degree,True,True
29072,19,Student,single,Unknown,True,True
29073,39,Services,married,High School,True,True
29074,38,Blue-collar,married,Basic,True,True
29075,47,Technician,married,Professional Course,True,True
29076,43,Admin,divorced,University Degree,True,True
29077,48,Blue-collar,married,Basic,True,True
29078,45,Admin,married,High School,True,True
29079,35,Blue-collar,married,Basic,True,True
29080,36,Admin,single,High School,True,True
29081,39,Admin,married,University Degree,True,True
29082,36,Admin,divorced,High School,True,True
29083,50,Management,married,Basic,True,True
29084,55,Admin,married,Basic,True,True
29085,55,Admin,married,Basic,True,True
29086,33,Admin,single,University Degree,True,True
29087,35,Admin,single,University Degree,True,True
29088,33,Admin,single,University Degree,True,True
29089,42,Blue-collar,married,Unknown,True,True
29090,41,Services,married,High School,True,True
29091,39,Management,married,University Degree,True,True
29092,41,Blue-collar,married,Basic,True,True
29093,40,Entrepreneur,married,Basic,True,True
29094,33,Admin,single,University Degree,True,True
29095,37,Blue-collar,married,Basic,True,True
29096,55,Services,married,High School,True,True
29097,38,Technician,married,Professional Course,True,True
29098,33,Blue-collar,married,Basic,True,True
29099,37,Services,married,High School,True,True
29100,32,Blue-collar,married,Basic,True,True
29101,39,Services,married,High School,True,True
29102,53,Blue-collar,married,Basic,True,True
29103,34,Blue-collar,married,Basic,True,True
29104,32,Blue-collar,married,Basic,True,True
29105,28,Blue-collar,married,Basic,True,True
29106,31,Admin,single,University Degree,True,True
29107,28,Technician,single,University Degree,True,True
29108,41,Blue-collar,married,Basic,True,True
29109,37,Admin,married,High School,True,True
29110,37,Technician,married,Professional Course,True,True
29111,33,Technician,married,Professional Course,True,True
29112,56,Blue-collar,married,Basic,True,True
29113,30,Self-employed,married,University Degree,True,True
29114,45,Blue-collar,married,Basic,True,True
29115,41,Blue-collar,married,Professional Course,True,True
29116,33,Technician,married,Professional Course,True,True
29117,26,Technician,single,Professional Course,True,True
29118,39,Services,divorced,Basic,True,True
29119,40,Technician,married,Professional Course,True,True
29120,41,Blue-collar,married,Professional Course,True,True
29121,41,Blue-collar,married,Professional Course,True,True
29122,44,Admin,married,University Degree,True,True
29123,48,Admin,married,University Degree,True,True
29124,50,Management,married,University Degree,True,True
29125,33,Admin,single,High School,True,True
29126,41,Blue-collar,married,Basic,True,True
29127,43,Management,married,University Degree,True,True
29128,45,Blue-collar,divorced,Basic,True,True
29129,27,Unemployed,single,Basic,True,True
29130,36,Self-employed,married,Basic,True,True
29131,36,Admin,single,Professional Course,True,True
29132,34,Admin,divorced,University Degree,True,True
29133,54,Blue-collar,single,Basic,True,True
29134,39,Management,married,University Degree,True,True
29135,54,Retired,married,Basic,True,True
29136,19,Student,single,Unknown,True,True
29137,34,Management,married,University Degree,True,True
29138,39,Blue-collar,married,Basic,True,True
29139,45,Blue-collar,married,Unknown,True,True
29140,39,Blue-collar,married,Basic,True,True
29141,45,Admin,married,High School,True,True
29142,31,Unemployed,single,Basic,True,True
29143,33,Blue-collar,single,Basic,True,True
29144,34,Admin,married,High School,True,True
29145,34,Blue-collar,married,Basic,True,True
29146,49,Management,married,University Degree,True,True
29147,40,Technician,single,Professional Course,True,True
29148,53,Admin,married,Basic,True,True
29149,45,Blue-collar,married,Unknown,True,True
29150,37,Services,married,High School,True,True
29151,31,Admin,single,High School,True,True
29152,34,Entrepreneur,married,University Degree,True,True
29153,39,Technician,married,University Degree,True,True
29154,34,Blue-collar,married,Basic,True,True
29155,55,Retired,married,High School,True,True
29156,34,Blue-collar,married,Basic,True,True
29157,34,Entrepreneur,married,University Degree,True,True
29158,35,Blue-collar,divorced,Basic,True,True
29159,35,Services,married,High School,True,True
29160,43,Blue-collar,married,Basic,True,True
29161,41,Blue-collar,married,Basic,True,True
29162,35,Services,married,High School,True,True
29163,35,Services,divorced,High School,True,True
29164,45,Blue-collar,married,Basic,True,True
29165,58,Unemployed,married,Basic,True,True
29166,45,Services,single,Unknown,True,True
29167,39,Blue-collar,married,Unknown,True,True
29168,22,Admin,married,High School,True,True
29169,41,Admin,single,Professional Course,True,True
29170,32,Self-employed,married,Basic,True,True
29171,37,Technician,married,Professional Course,True,True
29172,32,Blue-collar,single,High School,True,True
29173,38,Technician,single,University Degree,True,True
29174,41,Blue-collar,married,Unknown,True,True
29175,43,Blue-collar,married,Basic,True,True
29176,45,Blue-collar,married,Basic,True,True
29177,27,Admin,single,University Degree,True,True
29178,42,Admin,divorced,University Degree,True,True
29179,39,Admin,married,University Degree,True,True
29180,38,Unemployed,divorced,High School,True,True
29181,30,Technician,single,Professional Course,True,True
29182,36,Admin,single,High School,True,True
29183,37,Management,divorced,Professional Course,True,True
29184,37,Admin,married,High School,True,True
29185,42,Services,married,High School,True,True
29186,40,Self-employed,married,University Degree,True,True
29187,36,Admin,single,High School,True,True
29188,41,Blue-collar,married,Basic,True,True
29189,45,Services,single,Unknown,True,True
29190,36,Blue-collar,married,Unknown,True,True
29191,33,Management,married,Basic,True,True
29192,42,Admin,married,Unknown,True,True
29193,31,Services,single,High School,True,True
29194,42,Blue-collar,single,Unknown,True,True
29195,35,Admin,married,University Degree,True,True
29196,35,Blue-collar,married,Basic,True,True
29197,39,Admin,single,High School,True,True
29198,37,Admin,married,High School,True,True
29199,41,Unemployed,married,Basic,True,True
29200,56,Blue-collar,unknown,Basic,True,True
29201,29,Blue-collar,single,Basic,True,True
29202,38,Admin,married,University Degree,True,True
29203,44,Entrepreneur,married,University Degree,True,True
29204,40,Admin,married,High School,True,True
29205,36,Blue-collar,married,Basic,True,True
29206,30,Services,single,High School,True,True
29207,32,Management,single,University Degree,True,True
29208,41,Admin,married,University Degree,True,True
29209,33,Admin,single,University Degree,True,True
29210,27,Admin,single,High School,True,True
29211,45,Blue-collar,married,Basic,True,True
29212,42,Blue-collar,married,Basic,True,True
29213,39,Technician,married,Basic,True,True
29214,34,Blue-collar,married,Professional Course,True,True
29215,41,Technician,married,Professional Course,True,True
29216,37,Technician,divorced,High School,True,True
29217,29,Student,single,Professional Course,True,True
29218,22,Admin,single,University Degree,True,True
29219,41,Blue-collar,married,Basic,True,True
29220,51,Housemaid,divorced,High School,True,True
29221,44,Management,married,Professional Course,True,True
29222,34,Housemaid,divorced,University Degree,True,True
29223,41,Admin,divorced,High School,True,True
29224,41,Blue-collar,married,Basic,True,True
29225,71,Retired,single,Unknown,True,True
29226,47,Admin,married,University Degree,True,True
29227,50,Technician,married,Professional Course,True,True
29228,34,Technician,married,University Degree,True,True
29229,28,Admin,single,University Degree,True,True
29230,36,Admin,divorced,High School,True,True
29231,44,Admin,single,University Degree,True,True
29232,34,Blue-collar,married,Professional Course,True,True
29233,44,Admin,single,University Degree,True,True
29234,43,Blue-collar,married,Basic,True,True
29235,48,Admin,married,Basic,True,True
29236,41,Blue-collar,married,Basic,True,True
29237,25,Student,married,University Degree,True,True
29238,33,Technician,single,High School,True,True
29239,53,Admin,married,University Degree,True,True
29240,45,Housemaid,married,University Degree,True,True
29241,49,Services,divorced,High School,True,True
29242,36,Technician,married,Professional Course,True,True
29243,33,Self-employed,single,University Degree,True,True
29244,47,Management,married,Professional Course,True,True
29245,30,Technician,single,Professional Course,True,True
29246,29,Services,single,High School,True,True
29247,31,Admin,married,High School,True,True
29248,59,Admin,divorced,University Degree,True,True
29249,33,Admin,single,High School,True,True
29250,38,Services,married,High School,True,True
29251,34,Unemployed,married,Basic,True,True
29252,48,Unemployed,married,High School,True,True
29253,47,Technician,divorced,University Degree,True,True
29254,38,Technician,married,Professional Course,True,True
29255,29,Student,single,Unknown,True,True
29256,34,Blue-collar,married,Basic,True,True
29257,36,Admin,single,High School,True,True
29258,33,Blue-collar,married,Basic,True,True
29259,36,Blue-collar,married,Basic,True,True
29260,31,Admin,married,High School,True,True
29261,36,Technician,married,Professional Course,True,True
29262,28,Technician,single,University Degree,True,True
29263,75,Housemaid,divorced,Basic,True,True
29264,37,Technician,married,Professional Course,True,True
29265,34,Entrepreneur,married,University Degree,True,True
29266,30,Services,single,Professional Course,True,True
29267,47,Technician,single,University Degree,True,True
29268,37,Admin,married,High School,True,True
29269,36,Admin,divorced,High School,True,True
29270,36,Entrepreneur,married,Basic,True,True
29271,43,Blue-collar,married,Basic,True,True
29272,28,Services,married,High School,True,True
29273,57,Retired,married,Basic,True,True
29274,51,Blue-collar,married,Basic,True,True
29275,40,Blue-collar,single,Basic,True,True
29276,49,Technician,married,Unknown,True,True
29277,33,Admin,married,High School,True,True
29278,37,Services,married,High School,True,True
29279,48,Services,single,High School,True,True
29280,26,Technician,single,Professional Course,True,True
29281,60,Admin,married,University Degree,True,True
29282,37,Entrepreneur,married,Basic,True,True
29283,39,Blue-collar,married,Basic,True,True
29284,55,Management,married,University Degree,True,True
29285,44,Services,single,High School,True,True
29286,40,Housemaid,married,Basic,True,True
29287,49,Admin,divorced,High School,True,True
29288,40,Blue-collar,single,Basic,True,True
29289,39,Services,married,High School,True,True
29290,39,Management,single,University Degree,True,True
29291,31,Entrepreneur,married,University Degree,True,True
29292,55,Management,married,University Degree,True,True
29293,42,Admin,single,High School,True,True
29294,24,Services,single,High School,True,True
29295,47,Admin,married,Basic,True,True
29296,49,Admin,single,Basic,True,True
29297,37,Services,married,High School,True,True
29298,32,Services,married,High School,True,True
29299,31,Blue-collar,married,Basic,True,True
29300,36,Blue-collar,married,Basic,True,True
29301,37,Management,divorced,High School,True,True
29302,41,Admin,married,High School,True,True
29303,30,Student,single,Professional Course,True,True
29304,45,Blue-collar,married,Unknown,True,True
29305,38,Technician,married,Basic,True,True
29306,35,Admin,single,High School,True,True
29307,37,Technician,divorced,High School,True,True
29308,55,Admin,divorced,High School,True,True
29309,33,Admin,single,University Degree,True,True
29310,35,Blue-collar,married,Basic,True,True
29311,38,Admin,single,High School,True,True
29312,37,Blue-collar,married,Basic,True,True
29313,41,Admin,single,Unknown,True,True
29314,35,Admin,single,University Degree,True,True
29315,38,Blue-collar,married,Basic,True,True
29316,37,Blue-collar,divorced,Basic,True,True
29317,46,Entrepreneur,married,Professional Course,True,True
29318,42,Services,married,High School,True,True
29319,36,Blue-collar,married,Basic,True,True
29320,46,Blue-collar,single,Basic,True,True
29321,40,Services,divorced,High School,True,True
29322,36,Admin,single,High School,True,True
29323,29,Entrepreneur,single,University Degree,True,True
29324,55,Retired,married,High School,True,True
29325,43,Blue-collar,married,Basic,True,True
29326,34,Blue-collar,divorced,Basic,True,True
29327,34,Management,divorced,Professional Course,True,True
29328,33,Technician,married,Professional Course,True,True
29329,45,Services,single,Unknown,True,True
29330,40,Blue-collar,married,Basic,True,True
29331,32,Blue-collar,single,High School,True,True
29332,46,Entrepreneur,married,Professional Course,True,True
29333,40,Blue-collar,married,Basic,True,True
29334,40,Admin,married,University Degree,True,True
29335,29,Entrepreneur,single,University Degree,True,True
29336,36,Services,married,High School,True,True
29337,27,Unemployed,single,Basic,True,True
29338,40,Services,married,High School,True,True
29339,29,Admin,single,University Degree,True,True
29340,42,Blue-collar,single,Unknown,True,True
29341,53,Blue-collar,married,Basic,True,True
29342,46,Management,married,University Degree,True,True
29343,33,Services,single,High School,True,True
29344,43,Blue-collar,married,Basic,True,True
29345,28,Admin,single,University Degree,True,True
29346,45,Admin,married,High School,True,True
29347,22,Student,single,High School,True,True
29348,38,Technician,divorced,High School,True,True
29349,26,Technician,single,Professional Course,True,True
29350,34,Admin,divorced,High School,True,True
29351,35,Blue-collar,married,Professional Course,True,True
29352,39,Management,single,University Degree,True,True
29353,40,Admin,single,High School,True,True
29354,37,Blue-collar,single,Basic,True,True
29355,41,Blue-collar,married,Unknown,True,True
29356,29,Admin,divorced,Basic,True,True
29357,36,Admin,single,High School,True,True
29358,39,Management,married,University Degree,True,True
29359,42,Services,divorced,Unknown,True,True
29360,22,Admin,married,High School,True,True
29361,35,Blue-collar,married,Basic,True,True
29362,44,Blue-collar,single,Basic,True,True
29363,39,Management,single,University Degree,True,True
29364,45,Blue-collar,married,Unknown,True,True
29365,38,Management,divorced,University Degree,True,True
29366,34,Technician,married,Professional Course,True,True
29367,36,Technician,married,Professional Course,True,True
29368,36,Admin,single,High School,True,True
29369,42,Services,single,High School,True,True
29370,48,Admin,divorced,High School,True,True
29371,60,Retired,married,Basic,True,True
29372,41,Blue-collar,married,Basic,True,True
29373,40,Self-employed,married,University Degree,True,True
29374,31,Student,single,High School,True,True
29375,41,Blue-collar,married,Basic,True,True
29376,40,Entrepreneur,married,Basic,True,True
29377,33,Admin,divorced,High School,True,True
29378,49,Technician,married,Unknown,True,True
29379,50,Management,married,Basic,True,True
29380,36,Blue-collar,married,Basic,True,True
29381,34,Technician,divorced,Professional Course,True,True
29382,43,Blue-collar,married,Basic,True,True
29383,29,Admin,divorced,University Degree,True,True
29384,45,Services,single,Unknown,True,True
29385,35,Blue-collar,married,Professional Course,True,True
29386,36,Services,married,High School,True,True
29387,39,Admin,married,University Degree,True,True
29388,41,Blue-collar,married,Basic,True,True
29389,39,Admin,married,High School,True,True
29390,33,Blue-collar,married,High School,True,True
29391,37,Blue-collar,married,High School,True,True
29392,33,Technician,single,Professional Course,True,True
29393,45,Housemaid,married,Basic,True,True
29394,34,Admin,married,Basic,True,True
29395,37,Services,married,High School,True,True
29396,38,Services,married,High School,True,True
29397,32,Admin,married,High School,True,True
29398,58,Technician,married,Professional Course,True,True
29399,34,Self-employed,single,University Degree,True,True
29400,36,Technician,single,Professional Course,True,True
29401,19,Student,single,Unknown,True,True
29402,46,Entrepreneur,married,Basic,True,True
29403,60,Retired,married,Basic,True,True
29404,32,Technician,married,Professional Course,True,True
29405,38,Blue-collar,married,Basic,True,True
29406,45,Services,married,High School,True,True
29407,19,Student,single,Unknown,True,True
29408,40,Services,single,High School,True,True
29409,31,Management,married,University Degree,True,True
29410,28,Entrepreneur,married,University Degree,True,True
29411,43,Services,married,High School,True,True
29412,25,Self-employed,divorced,University Degree,True,True
29413,40,Technician,single,Professional Course,True,True
29414,51,Blue-collar,married,Basic,True,True
29415,68,Retired,married,High School,True,True
29416,49,Entrepreneur,married,Basic,True,True
29417,42,Blue-collar,married,High School,True,True
29418,47,Blue-collar,married,Basic,True,True
29419,40,Blue-collar,married,Basic,True,True
29420,35,Technician,married,University Degree,True,True
29421,48,Services,single,High School,True,True
29422,47,Blue-collar,married,Basic,True,True
29423,32,Technician,divorced,Basic,True,True
29424,30,Student,single,University Degree,True,True
29425,45,Services,married,High School,True,True
29426,32,Services,married,High School,True,True
29427,36,Admin,married,University Degree,True,True
29428,49,Management,married,University Degree,True,True
29429,36,Management,single,High School,True,True
29430,37,Blue-collar,divorced,Basic,True,True
29431,46,Entrepreneur,single,University Degree,True,True
29432,48,Services,married,High School,True,True
29433,45,Blue-collar,married,Basic,True,True
29434,36,Blue-collar,divorced,Basic,True,True
29435,42,Admin,divorced,High School,True,True
29436,52,Retired,married,High School,True,True
29437,40,Blue-collar,married,Basic,True,True
29438,33,Blue-collar,single,Basic,True,True
29439,36,Unemployed,single,Professional Course,True,True
29440,24,Technician,single,High School,True,True
29441,32,Management,single,University Degree,True,True
29442,36,Blue-collar,single,Professional Course,True,True
29443,34,Services,single,Basic,True,True
29444,38,Technician,married,Professional Course,True,True
29445,37,Blue-collar,married,Basic,True,True
29446,42,Admin,married,Basic,True,True
29447,30,Admin,married,High School,True,True
29448,56,Blue-collar,married,Basic,True,True
29449,39,Blue-collar,married,Basic,True,True
29450,40,Blue-collar,married,Basic,True,True
29451,25,Self-employed,divorced,University Degree,True,True
29452,59,Self-employed,married,Professional Course,True,True
29453,29,Technician,single,University Degree,True,True
29454,35,Blue-collar,married,Basic,True,True
29455,39,Entrepreneur,married,University Degree,True,True
29456,53,Blue-collar,married,High School,True,True
29457,38,Technician,single,Professional Course,True,True
29458,46,Entrepreneur,single,University Degree,True,True
29459,47,Technician,married,High School,True,True
29460,29,Services,single,High School,True,True
29461,53,Blue-collar,married,High School,True,True
29462,59,Self-employed,married,Professional Course,True,True
29463,35,Admin,divorced,High School,True,True
29464,41,Blue-collar,married,High School,True,True
29465,40,Blue-collar,married,Basic,True,True
29466,42,Blue-collar,single,Unknown,True,True
29467,35,Blue-collar,married,High School,True,True
29468,38,Admin,married,High School,True,True
29469,26,Admin,married,High School,True,True
29470,42,Services,married,High School,True,True
29471,35,Technician,married,University Degree,True,True
29472,44,Blue-collar,married,Basic,True,True
29473,31,Blue-collar,married,Basic,True,True
29474,34,Blue-collar,married,Basic,True,True
29475,31,Blue-collar,single,Basic,True,True
29476,43,Technician,divorced,Professional Course,True,True
29477,43,Services,married,High School,True,True
29478,51,Blue-collar,married,Basic,True,True
29479,39,Admin,single,High School,True,True
29480,31,Blue-collar,single,Basic,True,True
