client_id,cons_price_idx,euribor_three_months,last_contact_date
28512,93.075,1.423,2022-04-13
28513,93.075,1.423,2022-04-12
28514,93.075,1.423,2022-04-24
28515,93.075,1.423,2022-04-22
28516,93.075,1.423,2022-04-24
28517,93.075,1.423,2022-04-05
28518,93.075,1.423,2022-04-30
28519,93.075,1.423,2022-04-01
28520,93.075,1.423,2022-04-06
28521,93.075,1.423,2022-04-29
28522,93.075,1.423,2022-04-05
28523,93.075,1.423,2022-04-10
28524,93.075,1.423,2022-04-23
28525,93.075,1.423,2022-04-12
28526,93.075,1.423,2022-04-27
28527,93.075,1.423,2022-04-20
28528,93.075,1.415,2022-04-25
28529,93.075,1.415,2022-04-25
28530,93.075,1.415,2022-04-05
28531,93.075,1.415,2022-04-20
28532,93.075,1.415,2022-04-16
28533,93.075,1.415,2022-04-26
28534,93.075,1.415,2022-04-17
28535,93.075,1.415,2022-04-24
28536,93.075,1.415,2022-04-30
28537,93.075,1.415,2022-04-12
28538,93.075,1.415,2022-04-15
28539,93.075,1.415,2022-04-08
28540,93.075,1.415,2022-04-08
28541,93.075,1.415,2022-04-28
28542,93.075,1.415,2022-04-02
28543,93.075,1.415,2022-04-25
28544,93.075,1.415,2022-04-28
28545,93.075,1.415,2022-04-02
28546,93.075,1.415,2022-04-28
28547,93.075,1.415,2022-04-27
28548,93.075,1.415,2022-04-14
28549,93.075,1.415,2022-04-04
28550,93.075,1.415,2022-04-12
28551,93.075,1.415,2022-04-12
28552,93.075,1.415,2022-04-16
28553,93.075,1.415,2022-04-01
28554,93.075,1.415,2022-04-19
28555,93.075,1.415,2022-04-27
28556,93.075,1.415,2022-04-11
28557,93.075,1.415,2022-04-06
28558,93.075,1.415,2022-04-04
28559,93.075,1.415,2022-04-04
28560,93.075,1.415,2022-04-07
28561,93.075,1.415,2022-04-23
28562,93.075,1.415,2022-04-25
28563,93.075,1.415,2022-04-19
28564,93.075,1.415,2022-04-23
28565,93.075,1.415,2022-04-20
28566,93.075,1.415,2022-04-05
28567,93.075,1.415,2022-04-27
28568,93.075,1.415,2022-04-18
28569,93.075,1.415,2022-04-11
28570,93.075,1.415,2022-04-05
28571,93.075,1.415,2022-04-02
28572,93.075,1.415,2022-04-19
28573,93.075,1.415,2022-04-22
28574,93.075,1.415,2022-04-28
28575,93.075,1.415,2022-04-09
28576,93.075,1.415,2022-04-20
28577,93.075,1.415,2022-04-21
28578,93.075,1.415,2022-04-16
28579,93.075,1.415,2022-04-25
28580,93.075,1.415,2022-04-09
28581,93.075,1.415,2022-04-07
28582,93.075,1.415,2022-04-05
28583,93.075,1.415,2022-04-01
28584,93.075,1.415,2022-04-24
28585,93.075,1.415,2022-04-06
28586,93.075,1.415,2022-04-22
28587,93.075,1.415,2022-04-04
28588,93.075,1.415,2022-04-11
28589,93.075,1.415,2022-04-15
28590,93.075,1.415,2022-04-16
28591,93.075,1.415,2022-04-05
28592,93.075,1.415,2022-04-02
28593,93.075,1.415,2022-04-05
28594,93.075,1.415,2022-04-16
28595,93.075,1.415,2022-04-01
28596,93.075,1.415,2022-04-20
28597,93.075,1.415,2022-04-30
28598,93.075,1.415,2022-04-16
28599,93.075,1.415,2022-04-23
28600,93.075,1.415,2022-04-23
28601,93.075,1.415,2022-04-25
28602,93.075,1.415,2022-04-12
28603,93.075,1.415,2022-04-23
28604,93.075,1.415,2022-04-03
28605,93.075,1.415,2022-04-03
28606,93.075,1.415,2022-04-06
28607,93.075,1.415,2022-04-22
28608,93.075,1.415,2022-04-13
28609,93.075,1.415,2022-04-13
28610,93.075,1.415,2022-04-15
28611,93.075,1.415,2022-04-04
28612,93.075,1.415,2022-04-16
28613,93.075,1.415,2022-04-06
28614,93.075,1.415,2022-04-13
28615,93.075,1.415,2022-04-28
28616,93.075,1.415,2022-04-02
28617,93.075,1.415,2022-04-18
28618,93.075,1.415,2022-04-11
28619,93.075,1.415,2022-04-19
28620,93.075,1.415,2022-04-25
28621,93.075,1.415,2022-04-13
28622,93.075,1.415,2022-04-11
28623,93.075,1.415,2022-04-14
28624,93.075,1.415,2022-04-05
28625,93.075,1.415,2022-04-22
28626,93.075,1.41,2022-04-10
28627,93.075,1.41,2022-04-27
28628,93.075,1.41,2022-04-10
28629,93.075,1.41,2022-04-27
28630,93.075,1.41,2022-04-02
28631,93.075,1.41,2022-04-08
28632,93.075,1.41,2022-04-09
28633,93.075,1.41,2022-04-07
28634,93.075,1.41,2022-04-30
28635,93.075,1.41,2022-04-09
28636,93.075,1.41,2022-04-29
28637,93.075,1.41,2022-04-28
28638,93.075,1.41,2022-04-07
28639,93.075,1.41,2022-04-04
28640,93.075,1.41,2022-04-20
28641,93.075,1.41,2022-04-16
28642,93.075,1.41,2022-04-14
28643,93.075,1.41,2022-04-01
28644,93.075,1.41,2022-04-02
28645,93.075,1.41,2022-04-09
28646,93.075,1.41,2022-04-28
28647,93.075,1.41,2022-04-19
28648,93.075,1.41,2022-04-05
28649,93.075,1.41,2022-04-04
28650,93.075,1.41,2022-04-20
28651,93.075,1.41,2022-04-04
28652,93.075,1.41,2022-04-07
28653,93.075,1.41,2022-04-05
28654,93.075,1.41,2022-04-08
28655,93.075,1.41,2022-04-03
28656,93.075,1.41,2022-04-09
28657,93.075,1.41,2022-04-13
28658,93.075,1.41,2022-04-19
28659,93.075,1.41,2022-04-19
28660,93.075,1.41,2022-04-19
28661,93.075,1.41,2022-04-19
28662,93.075,1.41,2022-04-23
28663,93.075,1.41,2022-04-24
28664,93.075,1.41,2022-04-23
28665,93.075,1.41,2022-04-19
28666,93.075,1.41,2022-04-09
28667,93.075,1.41,2022-04-04
28668,93.075,1.41,2022-04-08
28669,93.075,1.41,2022-04-07
28670,93.075,1.41,2022-04-17
28671,93.075,1.41,2022-04-05
28672,93.075,1.41,2022-04-24
28673,93.075,1.41,2022-04-06
28674,93.075,1.41,2022-04-02
28675,93.075,1.41,2022-04-10
28676,93.075,1.41,2022-04-23
28677,93.075,1.41,2022-04-18
28678,93.075,1.41,2022-04-23
28679,93.075,1.41,2022-04-01
28680,93.075,1.41,2022-04-11
28681,93.075,1.41,2022-04-20
28682,93.075,1.41,2022-04-02
28683,93.075,1.41,2022-04-10
28684,93.075,1.41,2022-04-15
28685,93.075,1.41,2022-04-10
28686,93.075,1.41,2022-04-30
28687,93.075,1.41,2022-04-04
28688,93.075,1.41,2022-04-12
28689,93.075,1.41,2022-04-16
28690,93.075,1.41,2022-04-19
28691,93.075,1.41,2022-04-27
28692,93.075,1.41,2022-04-09
28693,93.075,1.41,2022-04-01
28694,93.075,1.41,2022-04-24
28695,93.075,1.41,2022-04-22
28696,93.075,1.41,2022-04-01
28697,93.075,1.41,2022-04-20
28698,93.075,1.41,2022-04-22
28699,93.075,1.41,2022-04-19
28700,93.075,1.41,2022-04-22
28701,93.075,1.41,2022-04-29
28702,93.075,1.41,2022-04-11
28703,93.075,1.41,2022-04-02
28704,93.075,1.41,2022-04-19
28705,93.075,1.41,2022-04-07
28706,93.075,1.41,2022-04-06
28707,93.075,1.41,2022-04-08
28708,93.075,1.41,2022-04-08
28709,93.075,1.41,2022-04-20
28710,93.075,1.41,2022-04-24
28711,93.075,1.41,2022-04-11
28712,93.075,1.41,2022-04-30
28713,93.075,1.41,2022-04-08
28714,93.075,1.41,2022-04-24
28715,93.075,1.41,2022-04-18
28716,93.075,1.41,2022-04-22
28717,93.075,1.41,2022-04-12
28718,93.075,1.41,2022-04-16
28719,93.075,1.41,2022-04-05
28720,93.075,1.41,2022-04-26
28721,93.075,1.41,2022-04-08
28722,93.075,1.41,2022-04-19
28723,93.075,1.41,2022-04-08
28724,93.075,1.41,2022-04-10
28725,93.075,1.41,2022-04-10
28726,93.075,1.41,2022-04-12
28727,93.075,1.41,2022-04-24
28728,93.075,1.41,2022-04-05
28729,93.075,1.41,2022-04-30
28730,93.075,1.41,2022-04-23
28731,93.075,1.41,2022-04-24
28732,93.075,1.41,2022-04-23
28733,93.075,1.41,2022-04-21
28734,93.075,1.41,2022-04-12
28735,93.075,1.41,2022-04-04
28736,93.075,1.41,2022-04-22
28737,93.075,1.41,2022-04-03
28738,93.075,1.41,2022-04-05
28739,93.075,1.41,2022-04-15
28740,93.075,1.41,2022-04-12
28741,93.075,1.41,2022-04-29
28742,93.075,1.41,2022-04-05
28743,93.075,1.41,2022-04-12
28744,93.075,1.41,2022-04-15
28745,93.075,1.41,2022-04-30
28746,93.075,1.41,2022-04-23
28747,93.075,1.41,2022-04-11
28748,93.075,1.41,2022-04-16
28749,93.075,1.41,2022-04-01
28750,93.075,1.41,2022-04-25
28751,93.075,1.41,2022-04-29
28752,93.075,1.41,2022-04-28
28753,93.075,1.41,2022-04-12
28754,93.075,1.41,2022-04-12
28755,93.075,1.41,2022-04-27
28756,93.075,1.41,2022-04-24
28757,93.075,1.41,2022-04-01
28758,93.075,1.41,2022-04-05
28759,93.075,1.41,2022-04-12
28760,93.075,1.41,2022-04-14
28761,93.075,1.41,2022-04-08
28762,93.075,1.41,2022-04-22
28763,93.075,1.41,2022-04-10
28764,93.075,1.41,2022-04-21
28765,93.075,1.41,2022-04-25
28766,93.075,1.41,2022-04-09
28767,93.075,1.41,2022-04-28
28768,93.075,1.41,2022-04-08
28769,93.075,1.41,2022-04-09
28770,93.075,1.41,2022-04-20
28771,93.075,1.41,2022-04-04
28772,93.075,1.41,2022-04-09
28773,93.075,1.41,2022-04-22
28774,93.075,1.41,2022-04-14
28775,93.075,1.41,2022-04-22
28776,93.075,1.41,2022-04-09
28777,93.075,1.41,2022-04-08
28778,93.075,1.41,2022-04-20
28779,93.075,1.41,2022-04-17
28780,93.075,1.41,2022-04-17
28781,93.075,1.41,2022-04-23
28782,93.075,1.41,2022-04-05
28783,93.075,1.41,2022-04-26
28784,93.075,1.41,2022-04-14
28785,93.075,1.41,2022-04-08
28786,93.075,1.41,2022-04-13
28787,93.075,1.41,2022-04-17
28788,93.075,1.41,2022-04-20
28789,93.075,1.41,2022-04-01
28790,93.075,1.41,2022-04-09
28791,93.075,1.41,2022-04-18
28792,93.075,1.41,2022-04-04
28793,93.075,1.41,2022-04-12
28794,93.075,1.41,2022-04-29
28795,93.075,1.41,2022-04-09
28796,93.075,1.41,2022-04-05
28797,93.075,1.41,2022-04-12
28798,93.075,1.41,2022-04-12
28799,93.075,1.41,2022-04-10
28800,93.075,1.41,2022-04-24
28801,93.075,1.41,2022-04-26
28802,93.075,1.41,2022-04-23
28803,93.075,1.41,2022-04-17
28804,93.075,1.41,2022-04-06
28805,93.075,1.41,2022-04-02
28806,93.075,1.41,2022-04-28
28807,93.075,1.41,2022-04-18
28808,93.075,1.41,2022-04-02
28809,93.075,1.41,2022-04-29
28810,93.075,1.41,2022-04-02
28811,93.075,1.41,2022-04-16
28812,93.075,1.41,2022-04-25
28813,93.075,1.41,2022-04-04
28814,93.075,1.41,2022-04-02
28815,93.075,1.41,2022-04-04
28816,93.075,1.41,2022-04-13
28817,93.075,1.41,2022-04-22
28818,93.075,1.41,2022-04-22
28819,93.075,1.41,2022-04-23
28820,93.075,1.41,2022-04-21
28821,93.075,1.41,2022-04-06
28822,93.075,1.41,2022-04-18
28823,93.075,1.41,2022-04-11
28824,93.075,1.41,2022-04-10
28825,93.075,1.41,2022-04-03
28826,93.075,1.41,2022-04-15
28827,93.075,1.41,2022-04-23
28828,93.075,1.41,2022-04-16
28829,93.075,1.41,2022-04-08
28830,93.075,1.41,2022-04-17
28831,93.075,1.41,2022-04-07
28832,93.075,1.41,2022-04-24
28833,93.075,1.41,2022-04-25
28834,93.075,1.41,2022-04-11
28835,93.075,1.41,2022-04-16
28836,93.075,1.41,2022-04-22
28837,93.075,1.41,2022-04-18
28838,93.075,1.41,2022-04-30
28839,93.075,1.41,2022-04-08
28840,93.075,1.41,2022-04-14
28841,93.075,1.41,2022-04-04
28842,93.075,1.41,2022-04-12
28843,93.075,1.41,2022-04-02
28844,93.075,1.41,2022-04-13
28845,93.075,1.41,2022-04-26
28846,93.075,1.41,2022-04-12
28847,93.075,1.41,2022-04-23
28848,93.075,1.41,2022-04-26
28849,93.075,1.41,2022-04-21
28850,93.075,1.41,2022-04-14
28851,93.075,1.41,2022-04-05
28852,93.075,1.41,2022-04-29
28853,93.075,1.41,2022-04-22
28854,93.075,1.41,2022-04-18
28855,93.075,1.41,2022-04-21
28856,93.075,1.41,2022-04-10
28857,93.075,1.41,2022-04-01
28858,93.075,1.41,2022-04-03
28859,93.075,1.41,2022-04-27
28860,93.075,1.41,2022-04-23
28861,93.075,1.41,2022-04-19
28862,93.075,1.41,2022-04-29
28863,93.075,1.41,2022-04-06
28864,93.075,1.41,2022-04-01
28865,93.075,1.41,2022-04-01
28866,93.075,1.41,2022-04-07
28867,93.075,1.41,2022-04-13
28868,93.075,1.41,2022-04-01
28869,93.075,1.41,2022-04-28
28870,93.075,1.41,2022-04-10
28871,93.075,1.41,2022-04-19
28872,93.075,1.41,2022-04-19
28873,93.075,1.41,2022-04-07
28874,93.075,1.41,2022-04-11
28875,93.075,1.41,2022-04-11
28876,93.075,1.41,2022-04-22
28877,93.075,1.41,2022-04-29
28878,93.075,1.41,2022-04-21
28879,93.075,1.41,2022-04-28
28880,93.075,1.405,2022-04-04
28881,93.075,1.405,2022-04-12
28882,93.075,1.405,2022-04-22
28883,93.075,1.405,2022-04-11
28884,93.075,1.405,2022-04-30
28885,93.075,1.405,2022-04-29
28886,93.075,1.405,2022-04-01
28887,93.075,1.405,2022-04-04
28888,93.075,1.405,2022-04-10
28889,93.075,1.405,2022-04-14
28890,93.075,1.405,2022-04-25
28891,93.075,1.405,2022-04-16
28892,93.075,1.405,2022-04-26
28893,93.075,1.405,2022-04-24
28894,93.075,1.405,2022-04-12
28895,93.075,1.405,2022-04-09
28896,93.075,1.405,2022-04-05
28897,93.075,1.405,2022-04-08
28898,93.075,1.405,2022-04-28
28899,93.075,1.405,2022-04-27
28900,93.075,1.405,2022-04-15
28901,93.075,1.405,2022-04-08
28902,93.075,1.405,2022-04-06
28903,93.075,1.405,2022-04-03
28904,93.075,1.405,2022-04-08
28905,93.075,1.405,2022-04-27
28906,93.075,1.405,2022-04-01
28907,93.075,1.405,2022-04-18
28908,93.075,1.405,2022-04-20
28909,93.075,1.405,2022-04-21
28910,93.075,1.405,2022-04-10
28911,93.075,1.405,2022-04-29
28912,93.075,1.405,2022-04-08
28913,93.075,1.405,2022-04-21
28914,93.075,1.405,2022-04-16
28915,93.075,1.405,2022-04-15
28916,93.075,1.405,2022-04-05
28917,93.075,1.405,2022-04-29
28918,93.075,1.405,2022-04-25
28919,93.075,1.405,2022-04-14
28920,93.075,1.405,2022-04-25
28921,93.075,1.405,2022-04-08
28922,93.075,1.405,2022-04-02
28923,93.075,1.405,2022-04-02
28924,93.075,1.405,2022-04-30
28925,93.075,1.405,2022-04-07
28926,93.075,1.405,2022-04-11
28927,93.075,1.405,2022-04-16
28928,93.075,1.405,2022-04-03
28929,93.075,1.405,2022-04-01
28930,93.075,1.405,2022-04-19
28931,93.075,1.405,2022-04-03
28932,93.075,1.405,2022-04-25
28933,93.075,1.405,2022-04-10
28934,93.075,1.405,2022-04-29
28935,93.075,1.405,2022-04-21
28936,93.075,1.405,2022-04-30
28937,93.075,1.405,2022-04-15
28938,93.075,1.405,2022-04-01
28939,93.075,1.405,2022-04-22
28940,93.075,1.405,2022-04-05
28941,93.075,1.405,2022-04-23
28942,93.075,1.405,2022-04-27
28943,93.075,1.405,2022-04-20
28944,93.075,1.405,2022-04-23
28945,93.075,1.405,2022-04-02
28946,93.075,1.405,2022-04-27
28947,93.075,1.405,2022-04-05
28948,93.075,1.405,2022-04-11
28949,93.075,1.405,2022-04-22
28950,93.075,1.405,2022-04-28
28951,93.075,1.405,2022-04-13
28952,93.075,1.405,2022-04-26
28953,93.075,1.405,2022-04-27
28954,93.075,1.405,2022-04-21
28955,93.075,1.405,2022-04-04
28956,93.075,1.405,2022-04-17
28957,93.075,1.405,2022-04-25
28958,93.075,1.405,2022-04-14
28959,93.075,1.405,2022-04-23
28960,93.075,1.405,2022-04-21
28961,93.075,1.405,2022-04-26
28962,93.075,1.405,2022-04-04
28963,93.075,1.405,2022-04-22
28964,93.075,1.405,2022-04-07
28965,93.075,1.405,2022-04-21
28966,93.075,1.405,2022-04-08
28967,93.075,1.405,2022-04-07
28968,93.075,1.405,2022-04-24
28969,93.075,1.405,2022-04-15
28970,93.075,1.405,2022-04-20
28971,93.075,1.405,2022-04-28
28972,93.075,1.405,2022-04-11
28973,93.075,1.405,2022-04-25
28974,93.075,1.405,2022-04-29
28975,93.075,1.405,2022-04-07
28976,93.075,1.405,2022-04-01
28977,93.075,1.405,2022-04-27
28978,93.075,1.405,2022-04-21
28979,93.075,1.405,2022-04-06
28980,93.075,1.405,2022-04-20
28981,93.075,1.405,2022-04-13
28982,93.075,1.405,2022-04-06
28983,93.075,1.405,2022-04-30
28984,93.075,1.405,2022-04-27
28985,93.075,1.405,2022-04-10
28986,93.075,1.405,2022-04-10
28987,93.075,1.405,2022-04-11
28988,93.075,1.405,2022-04-27
28989,93.075,1.405,2022-04-23
28990,93.075,1.405,2022-04-08
28991,93.075,1.405,2022-04-05
28992,93.075,1.405,2022-04-21
28993,93.075,1.405,2022-04-09
28994,93.075,1.405,2022-04-18
28995,93.075,1.405,2022-04-11
28996,93.075,1.405,2022-04-29
28997,93.075,1.405,2022-04-05
28998,93.075,1.405,2022-04-04
28999,93.075,1.405,2022-04-08
29000,93.075,1.405,2022-04-15
29001,93.075,1.405,2022-04-10
29002,93.075,1.405,2022-04-11
29003,93.075,1.405,2022-04-10
29004,93.075,1.405,2022-04-29
29005,93.075,1.405,2022-04-28
29006,93.075,1.405,2022-04-28
29007,93.075,1.405,2022-04-20
29008,93.075,1.405,2022-04-07
29009,93.075,1.405,2022-04-10
29010,93.075,1.405,2022-04-03
29011,93.075,1.405,2022-04-08
29012,93.075,1.405,2022-04-15
29013,93.075,1.405,2022-04-17
29014,93.075,1.405,2022-04-25
29015,93.075,1.405,2022-04-12
29016,93.075,1.405,2022-04-02
29017,93.075,1.405,2022-04-23
29018,93.075,1.405,2022-04-21
29019,93.075,1.405,2022-04-10
29020,93.075,1.405,2022-04-14
29021,93.075,1.405,2022-04-02
29022,93.075,1.405,2022-04-04
29023,93.075,1.405,2022-04-22
29024,93.075,1.405,2022-04-14
29025,93.075,1.405,2022-04-07
29026,93.075,1.405,2022-04-03
29027,93.075,1.405,2022-04-13
29028,93.075,1.405,2022-04-21
29029,93.075,1.405,2022-04-06
29030,93.075,1.405,2022-04-02
29031,93.075,1.405,2022-04-16
29032,93.075,1.405,2022-04-08
29033,93.075,1.405,2022-04-15
29034,93.075,1.405,2022-04-16
29035,93.075,1.405,2022-04-16
29036,93.075,1.405,2022-04-07
29037,93.075,1.405,2022-04-30
29038,93.075,1.405,2022-04-29
29039,93.075,1.405,2022-04-07
29040,93.075,1.405,2022-04-14
29041,93.075,1.405,2022-04-05
29042,93.075,1.405,2022-04-14
29043,93.075,1.405,2022-04-03
29044,93.075,1.405,2022-04-13
29045,93.075,1.405,2022-04-15
29046,93.075,1.405,2022-04-15
29047,93.075,1.405,2022-04-05
29048,93.075,1.405,2022-04-18
29049,93.075,1.405,2022-04-04
29050,93.075,1.405,2022-04-04
29051,93.075,1.405,2022-04-25
29052,93.075,1.405,2022-04-26
29053,93.075,1.405,2022-04-29
29054,93.075,1.405,2022-04-07
29055,93.075,1.405,2022-04-02
29056,93.075,1.405,2022-04-01
29057,93.075,1.405,2022-04-04
29058,93.075,1.405,2022-04-09
29059,93.075,1.405,2022-04-17
29060,93.075,1.405,2022-04-09
29061,93.075,1.405,2022-04-03
29062,93.075,1.405,2022-04-03
29063,93.075,1.405,2022-04-19
29064,93.075,1.405,2022-04-08
29065,93.075,1.405,2022-04-12
29066,93.075,1.405,2022-04-23
29067,93.075,1.405,2022-04-17
29068,93.075,1.405,2022-04-27
29069,93.075,1.405,2022-04-07
29070,93.075,1.405,2022-04-13
29071,93.075,1.405,2022-04-03
29072,93.075,1.405,2022-04-24
29073,93.075,1.405,2022-04-04
29074,93.075,1.405,2022-04-27
29075,93.075,1.405,2022-04-02
29076,93.075,1.405,2022-04-29
29077,93.075,1.405,2022-04-09
29078,93.075,1.405,2022-04-15
29079,93.075,1.405,2022-04-22
29080,93.075,1.405,2022-04-03
29081,93.075,1.405,2022-04-09
29082,93.075,1.405,2022-04-26
29083,93.075,1.405,2022-04-17
29084,93.075,1.405,2022-04-19
29085,93.075,1.405,2022-04-16
29086,93.075,1.405,2022-04-10
29087,93.075,1.405,2022-04-03
29088,93.075,1.405,2022-04-05
29089,93.075,1.405,2022-04-17
29090,93.075,1.405,2022-04-04
29091,93.075,1.405,2022-04-17
29092,93.075,1.405,2022-04-09
29093,93.075,1.405,2022-04-26
29094,93.075,1.405,2022-04-07
29095,93.075,1.405,2022-04-21
29096,93.075,1.405,2022-04-03
29097,93.075,1.405,2022-04-04
29098,93.075,1.405,2022-04-04
29099,93.075,1.405,2022-04-06
29100,93.075,1.405,2022-04-16
29101,93.075,1.405,2022-04-01
29102,93.075,1.405,2022-04-15
29103,93.075,1.405,2022-04-08
29104,93.075,1.405,2022-04-17
29105,93.075,1.405,2022-04-17
29106,93.075,1.405,2022-04-12
29107,93.075,1.405,2022-04-08
29108,93.075,1.405,2022-04-29
29109,93.075,1.405,2022-04-02
29110,93.075,1.405,2022-04-25
29111,93.075,1.405,2022-04-02
29112,93.075,1.405,2022-04-29
29113,93.075,1.405,2022-04-15
29114,93.075,1.405,2022-04-18
29115,93.075,1.405,2022-04-01
29116,93.075,1.405,2022-04-15
29117,93.075,1.405,2022-04-04
29118,93.075,1.405,2022-04-22
29119,93.075,1.405,2022-04-24
29120,93.075,1.405,2022-04-12
29121,93.075,1.405,2022-04-12
29122,93.075,1.405,2022-04-27
29123,93.075,1.405,2022-04-25
29124,93.075,1.405,2022-04-12
29125,93.075,1.405,2022-04-14
29126,93.075,1.405,2022-04-23
29127,93.075,1.405,2022-04-02
29128,93.075,1.405,2022-04-26
29129,93.075,1.405,2022-04-16
29130,93.075,1.405,2022-04-30
29131,93.075,1.405,2022-04-18
29132,93.075,1.405,2022-04-30
29133,93.075,1.405,2022-04-08
29134,93.075,1.405,2022-04-27
29135,93.075,1.405,2022-04-04
29136,93.075,1.405,2022-04-14
29137,93.075,1.405,2022-04-14
29138,93.075,1.405,2022-04-27
29139,93.075,1.405,2022-04-14
29140,93.075,1.405,2022-04-17
29141,93.075,1.405,2022-04-23
29142,93.075,1.405,2022-04-08
29143,93.075,1.405,2022-04-19
29144,93.075,1.405,2022-04-16
29145,93.075,1.405,2022-04-18
29146,93.075,1.405,2022-04-03
29147,93.075,1.405,2022-04-25
29148,93.075,1.405,2022-04-12
29149,93.075,1.405,2022-04-03
29150,93.075,1.405,2022-04-26
29151,93.075,1.405,2022-04-26
29152,93.075,1.405,2022-04-24
29153,93.075,1.405,2022-04-01
29154,93.075,1.405,2022-04-17
29155,93.075,1.405,2022-04-13
29156,93.075,1.405,2022-04-30
29157,93.075,1.405,2022-04-11
29158,93.075,1.405,2022-04-16
29159,93.075,1.405,2022-04-01
29160,93.075,1.405,2022-04-20
29161,93.075,1.405,2022-04-08
29162,93.075,1.405,2022-04-02
29163,93.075,1.405,2022-04-21
29164,93.075,1.405,2022-04-07
29165,93.075,1.405,2022-04-10
29166,93.075,1.405,2022-04-26
29167,93.075,1.405,2022-04-14
29168,93.075,1.405,2022-04-16
29169,93.075,1.405,2022-04-09
29170,93.075,1.405,2022-04-05
29171,93.075,1.405,2022-04-23
29172,93.075,1.405,2022-04-21
29173,93.075,1.405,2022-04-14
29174,93.075,1.405,2022-04-19
29175,93.075,1.405,2022-04-14
29176,93.075,1.405,2022-04-18
29177,93.075,1.405,2022-04-01
29178,93.075,1.405,2022-04-23
29179,93.075,1.405,2022-04-06
29180,93.075,1.405,2022-04-09
29181,93.075,1.405,2022-04-05
29182,93.075,1.405,2022-04-16
29183,93.075,1.405,2022-04-20
29184,93.075,1.405,2022-04-29
29185,93.075,1.405,2022-04-11
29186,93.075,1.405,2022-04-04
29187,93.075,1.405,2022-04-07
29188,93.075,1.405,2022-04-15
29189,93.075,1.405,2022-04-13
29190,93.075,1.405,2022-04-01
29191,93.075,1.405,2022-04-19
29192,93.075,1.405,2022-04-08
29193,93.075,1.405,2022-04-20
29194,93.075,1.405,2022-04-17
29195,93.075,1.405,2022-04-16
29196,93.075,1.405,2022-04-12
29197,93.075,1.405,2022-04-21
29198,93.075,1.405,2022-04-02
29199,93.075,1.405,2022-04-17
29200,93.075,1.405,2022-04-12
29201,93.075,1.405,2022-04-23
29202,93.075,1.405,2022-04-01
29203,93.075,1.405,2022-04-16
29204,93.075,1.405,2022-04-21
29205,93.075,1.405,2022-04-22
29206,93.075,1.405,2022-04-05
29207,93.075,1.405,2022-04-13
29208,93.075,1.405,2022-04-23
29209,93.075,1.405,2022-04-27
29210,93.075,1.405,2022-04-03
29211,93.075,1.405,2022-04-18
29212,93.075,1.405,2022-04-19
29213,93.075,1.405,2022-04-14
29214,93.075,1.405,2022-04-02
29215,93.075,1.405,2022-04-06
29216,93.075,1.405,2022-04-24
29217,93.075,1.405,2022-04-30
29218,93.075,1.405,2022-04-28
29219,93.075,1.405,2022-04-03
29220,93.075,1.405,2022-04-22
29221,93.075,1.405,2022-04-02
29222,93.075,1.405,2022-04-19
29223,93.075,1.405,2022-04-05
29224,93.075,1.405,2022-04-20
29225,93.075,1.405,2022-04-25
29226,93.075,1.405,2022-04-02
29227,93.075,1.405,2022-04-08
29228,93.075,1.405,2022-04-07
29229,93.075,1.405,2022-04-19
29230,93.075,1.405,2022-04-10
29231,93.075,1.405,2022-04-03
29232,93.075,1.405,2022-04-09
29233,93.075,1.405,2022-04-24
29234,93.075,1.405,2022-04-19
29235,93.075,1.405,2022-04-11
29236,93.075,1.405,2022-04-04
29237,93.075,1.405,2022-04-15
29238,93.075,1.405,2022-04-06
29239,93.075,1.405,2022-04-19
29240,93.075,1.405,2022-04-06
29241,93.075,1.405,2022-04-20
29242,93.075,1.405,2022-04-09
29243,93.075,1.405,2022-04-01
29244,93.075,1.405,2022-04-17
29245,93.075,1.405,2022-04-28
29246,93.075,1.405,2022-04-25
29247,93.075,1.405,2022-04-21
29248,93.075,1.405,2022-04-15
29249,93.075,1.405,2022-04-03
29250,93.075,1.405,2022-04-24
29251,93.075,1.405,2022-04-03
29252,93.075,1.405,2022-04-15
29253,93.075,1.405,2022-04-17
29254,93.075,1.405,2022-04-22
29255,93.075,1.405,2022-04-16
29256,93.075,1.405,2022-04-01
29257,93.075,1.405,2022-04-07
29258,93.075,1.405,2022-04-12
29259,93.075,1.405,2022-04-28
29260,93.075,1.405,2022-04-27
29261,93.075,1.405,2022-04-06
29262,93.075,1.405,2022-04-26
29263,93.075,1.405,2022-04-22
29264,93.075,1.405,2022-04-25
29265,93.075,1.405,2022-04-22
29266,93.075,1.405,2022-04-19
29267,93.075,1.405,2022-04-21
29268,93.075,1.405,2022-04-24
29269,93.075,1.405,2022-04-17
29270,93.075,1.405,2022-04-04
29271,93.075,1.405,2022-04-02
29272,93.075,1.405,2022-04-25
29273,93.075,1.405,2022-04-14
29274,93.075,1.405,2022-04-01
29275,93.075,1.405,2022-04-17
29276,93.075,1.405,2022-04-30
29277,93.075,1.405,2022-04-03
29278,93.075,1.405,2022-04-21
29279,93.075,1.405,2022-04-13
29280,93.075,1.405,2022-04-08
29281,93.075,1.405,2022-04-28
29282,93.075,1.405,2022-04-18
29283,93.075,1.405,2022-04-12
29284,93.075,1.405,2022-04-17
29285,93.075,1.405,2022-04-12
29286,93.075,1.405,2022-04-27
29287,93.075,1.405,2022-04-22
